customer_id,city_tier,recency_days,frequency,monetary
15528,Tier1,168,2,8193.4
15529,Tier2,295,7,1665.72
15530,Tier2,175,9,5726.16
15531,Tier3,9,2,5971.064
15532,Tier1,264,2,5988.1875
15533,Tier2,62,1,5643.63
15534,Tier3,204,4,5688.080000000001
15535,Tier2,142,3,4497.89
15536,Tier2,241,5,4863.83
15537,Tier1,152,5,4906.4125
15538,Tier3,292,4,3820.6160000000004
15539,Tier3,223,2,2866.3360000000002
15540,Tier2,181,4,2385.92
15541,Tier1,286,3,8879.65
15542,Tier1,167,4,6082.787499999999
15543,Tier2,288,5,5710.22
15544,Tier2,190,4,6008.51
15545,Tier2,10,5,2791.86
15546,Tier2,54,5,5375.77
15547,Tier3,50,5,5553.728
15548,Tier2,221,4,6949.27
15549,Tier2,213,6,4569.78
15550,Tier3,100,4,6147.76
15551,Tier2,29,4,6901.1
15552,Tier3,129,7,2885.784
15553,Tier1,67,4,11741.400000000001
15554,Tier3,167,6,2697.344
15555,Tier3,293,2,2630.032
15556,Tier2,247,5,7368.4
15557,Tier2,156,3,4686.09
15558,Tier1,99,4,4018.3125
15559,Tier2,101,3,4008.13
15560,Tier2,297,9,8206.72
15561,Tier1,67,3,10187.625
15562,Tier3,252,2,2349.512
15563,Tier3,279,4,4023.1839999999997
15564,Tier3,43,3,3796.3440000000005
15565,Tier2,108,5,5508.79
15566,Tier2,87,4,5663.13
15567,Tier3,204,3,3272.176
15568,Tier2,109,5,5346.29
15569,Tier2,183,3,8065.22
15570,Tier2,64,2,4717.79
15571,Tier2,260,5,6933.98
15572,Tier1,210,3,9145.4625
15573,Tier1,214,2,8560.7875
15574,Tier2,233,5,5953.17
15575,Tier2,126,4,3393.14
15576,Tier3,128,3,4892.744000000001
15577,Tier2,139,5,3823.49
15578,Tier2,192,5,4079.67
15579,Tier2,137,4,6878.9
15580,Tier1,95,6,2737.6
15581,Tier1,106,5,3920.6875
15582,Tier1,165,3,8015.0625
15583,Tier2,129,3,1755.2
15584,Tier1,297,3,5233.8
15585,Tier1,147,3,4725.4125
15586,Tier3,277,2,1113.1280000000002
15587,Tier1,41,6,5605.637500000001
15588,Tier1,263,6,7364.0125
15589,Tier3,158,4,3874.0640000000003
15590,Tier2,108,5,3252.96
15591,Tier1,125,3,4403.875
15592,Tier1,138,3,6829.2875
15593,Tier2,103,5,3533.27
15594,Tier2,220,1,3561.86
15595,Tier1,247,3,5535.2
15596,Tier1,235,5,5881.825
15597,Tier3,230,3,2528.6800000000003
15598,Tier2,17,8,3375.96
15599,Tier2,239,5,5800.34
15600,Tier2,87,5,2265.91
15601,Tier1,247,4,9692.175
15602,Tier2,228,7,2176.83
15603,Tier3,228,2,5438.576000000001
15604,Tier1,189,4,7881.075
15605,Tier3,178,2,3855.4480000000003
15606,Tier1,272,4,7142.025
15607,Tier2,101,4,5061.66
15608,Tier1,131,6,5843.2375
15609,Tier2,219,5,3605.48
15610,Tier2,32,2,6636.07
15611,Tier2,54,5,3280.4
15612,Tier2,272,2,4696.9
15613,Tier2,87,3,6179.07
15614,Tier3,248,1,3259.8080000000004
15615,Tier1,229,5,7029.974999999999
15616,Tier2,22,4,3287.2
15617,Tier1,230,3,5393.3125
15618,Tier2,115,2,5266.44
15619,Tier3,80,6,2304.5040000000004
15620,Tier1,27,2,2146.8125
15621,Tier3,160,6,3557.6480000000006
15622,Tier3,207,2,3423.6160000000004
15623,Tier2,224,1,5272.87
15624,Tier1,44,3,5958.6125
15625,Tier3,102,2,3873.96
15626,Tier3,166,2,4538.68
15627,Tier1,217,3,4079.0499999999997
15628,Tier3,96,4,3672.8080000000004
15629,Tier3,194,4,4535.048000000001
15630,Tier2,166,2,3252.86
15631,Tier3,61,4,4524.072
15632,Tier2,237,4,3248.12
15633,Tier2,33,3,6374.22
15634,Tier2,209,6,2938.31
15635,Tier1,128,2,7948.450000000001
15636,Tier3,12,7,3043.768
15637,Tier1,111,3,8527.949999999999
15638,Tier2,96,2,1521.87
15639,Tier3,162,4,3369.4800000000005
15640,Tier1,88,6,9150.8125
15641,Tier2,43,7,5375.51
15642,Tier2,37,4,4692.27
15643,Tier1,291,5,7425.575
15644,Tier3,212,7,6144.872
15645,Tier2,281,2,10543.49
15646,Tier2,182,7,2246.54
15647,Tier1,192,1,10081.6375
15648,Tier1,219,2,7959.700000000001
15649,Tier1,205,4,7374.8125
15650,Tier1,176,1,6572.4
15651,Tier2,211,2,8390.59
15652,Tier2,292,2,5162.65
15653,Tier1,63,3,6931.3625
15654,Tier1,240,5,4936.325
15655,Tier2,85,6,6843.82
15656,Tier3,181,5,5720.392
15657,Tier2,44,5,7765.25
15658,Tier1,86,3,5516.275000000001
15659,Tier3,166,10,2630.312
15660,Tier3,117,3,1747.576
15661,Tier2,93,5,5468.6
15662,Tier2,16,8,4847.39
15663,Tier2,269,6,4976.58
15664,Tier3,236,6,1976.4560000000001
15665,Tier2,93,7,4506.92
15666,Tier3,220,4,2137.528
15667,Tier1,53,3,3869.3875000000003
15668,Tier2,274,5,2557.02
15669,Tier3,64,4,4517.128
15670,Tier3,250,5,3539.1120000000005
15671,Tier3,218,1,5133.92
15672,Tier3,86,7,293.92
15673,Tier3,68,6,4551.056
15674,Tier2,262,1,5276.61
15675,Tier2,261,4,5943.91
15676,Tier2,122,4,5441.56
15677,Tier2,28,3,6123.69
15678,Tier2,240,5,6698.19
15679,Tier2,106,3,7570.08
15680,Tier1,9,2,9051.0375
15681,Tier1,113,4,6855.2125
15682,Tier3,187,7,5372.072
15683,Tier1,123,4,2993.7625000000003
15684,Tier1,296,5,7058.525
15685,Tier2,187,3,5725.49
15686,Tier2,142,2,5197.77
15687,Tier2,89,3,6393.94
15688,Tier1,178,3,5288.3125
15689,Tier1,56,4,2663.15
15690,Tier3,230,4,5609.144
15691,Tier3,230,3,4085.6160000000004
15692,Tier1,136,4,3170.9125
15693,Tier2,188,7,5697.46
15694,Tier2,271,2,4992.36
15695,Tier3,109,6,3517.232
15696,Tier2,182,2,4704.23
15697,Tier2,193,5,3321.48
15698,Tier2,155,10,4205.5
15699,Tier2,117,3,3615.69
15700,Tier1,290,3,9189.575
15701,Tier2,127,3,3834.23
15702,Tier3,92,1,5845.488
15703,Tier2,29,3,4384.12
15704,Tier2,34,4,4801.99
15705,Tier3,171,4,2953.608
15706,Tier3,78,4,3118.632
15707,Tier2,77,3,6059.71
15708,Tier2,116,3,4382.31
15709,Tier2,215,7,7242.05
15710,Tier1,184,5,7737.7125
15711,Tier2,9,4,8170.83
15712,Tier3,206,2,1767.312
15713,Tier2,260,2,7084.38
15714,Tier1,146,3,11242.762499999999
15715,Tier1,24,4,4226.8125
15716,Tier2,104,5,4361.9
15717,Tier2,285,3,3490.52
15718,Tier2,173,1,6537.96
15719,Tier2,237,5,4050.54
15720,Tier1,95,4,8060.5125
15721,Tier2,262,5,4570.05
15722,Tier2,32,4,3937.98
15723,Tier2,48,2,7042.99
15724,Tier2,145,5,5546.26
15725,Tier1,89,3,4254.5625
15726,Tier3,272,1,3644.496
15727,Tier3,48,7,3922.9040000000005
15728,Tier3,15,3,2886.112
15729,Tier1,279,4,6954.9125
15730,Tier1,204,5,10249.224999999999
15731,Tier2,203,3,5299.71
15732,Tier3,125,3,2858.2560000000003
15733,Tier3,18,7,2030.5200000000002
15734,Tier3,68,2,2982.568
15735,Tier1,224,3,6888.5
15736,Tier3,156,2,5441.928
15737,Tier3,250,3,1840.9279999999999
15738,Tier1,99,4,3646.0874999999996
15739,Tier2,272,4,5457.24
15740,Tier2,197,1,1216.45
15741,Tier1,62,4,7495.575
15742,Tier2,98,3,7445.93
15743,Tier3,5,2,3665.984
15744,Tier3,210,5,5036.048000000001
15745,Tier3,197,3,2772.928
15746,Tier2,228,6,6343.76
15747,Tier2,42,5,5540.41
15748,Tier2,115,4,4683.29
15749,Tier2,256,3,6012.54
15750,Tier1,88,2,9510.8625
15751,Tier3,164,3,3226.728
15752,Tier2,159,4,2779.38
15753,Tier1,102,3,4568.625
15754,Tier1,193,3,3951.4249999999997
15755,Tier3,90,4,3348.4
15756,Tier2,66,5,2603.81
15757,Tier2,263,4,5253.11
15758,Tier3,85,4,4600.96
15759,Tier2,99,9,3603.94
15760,Tier1,291,1,12673.275000000001
15761,Tier2,225,3,8306.29
15762,Tier1,196,3,6624.85
15763,Tier1,174,6,10895.650000000001
15764,Tier3,62,1,4845.968
15765,Tier2,47,3,9849.13
15766,Tier2,164,4,4625.02
15767,Tier2,162,3,5960.43
15768,Tier1,239,6,10122.0375
15769,Tier2,148,1,2623.62
15770,Tier1,14,2,5837.75
15771,Tier2,272,3,6533.47
15772,Tier2,160,3,6114.9
15773,Tier1,22,5,4652.45
15774,Tier2,288,4,4319.86
15775,Tier1,235,4,6885.0875
15776,Tier2,274,3,6312.73
15777,Tier3,268,4,3918.696
15778,Tier2,263,4,935.02
15779,Tier3,206,1,4460.84
15780,Tier2,141,4,5922.54
15781,Tier3,51,4,5274.4400000000005
15782,Tier2,67,3,4875.23
15783,Tier3,81,4,4216.2480000000005
15784,Tier2,125,5,5566.05
15785,Tier3,17,1,4475.768
15786,Tier3,183,4,5324.952
15787,Tier2,161,4,6375.74
15788,Tier3,20,4,4707.0
15789,Tier2,250,2,5875.07
15790,Tier2,196,2,4463.86
15791,Tier2,59,5,1119.63
15792,Tier1,192,4,7107.112499999999
15793,Tier2,173,5,6233.71
15794,Tier3,212,5,6809.488000000001
15795,Tier3,13,4,1926.448
15796,Tier3,10,6,6073.032
15797,Tier2,106,3,1742.96
15798,Tier2,150,1,4874.42
15799,Tier1,284,1,4502.3875
15800,Tier1,55,3,9611.699999999999
15801,Tier1,277,3,8284.7375
15802,Tier2,232,3,6304.92
15803,Tier3,281,2,4133.8
15804,Tier2,87,5,1613.35
15805,Tier1,121,1,7683.075
15806,Tier2,79,3,4076.9
15807,Tier2,175,2,3823.31
15808,Tier2,218,3,3905.73
15809,Tier2,215,2,3426.31
15810,Tier2,155,3,2601.33
15811,Tier3,244,4,3318.1440000000002
15812,Tier2,125,3,4770.2
15813,Tier3,219,6,4660.112
15814,Tier2,269,3,5118.29
15815,Tier2,156,5,5579.37
15816,Tier3,80,7,5584.040000000001
15817,Tier2,228,5,6117.87
15818,Tier1,134,2,7815.662499999999
15819,Tier1,255,1,4218.112499999999
15820,Tier3,264,4,2503.8320000000003
15821,Tier2,209,4,4559.24
15822,Tier2,130,3,5263.86
15823,Tier1,196,6,10536.875
15824,Tier1,40,5,5702.112499999999
15825,Tier3,45,2,4152.184
15826,Tier3,170,3,2599.616
15827,Tier2,147,4,6228.82
15828,Tier2,238,5,3116.92
15829,Tier3,232,6,2747.0400000000004
15830,Tier2,195,3,1783.16
15831,Tier3,29,3,4952.32
15832,Tier1,264,5,5208.925
15833,Tier2,22,3,5286.96
15834,Tier3,124,3,4474.544000000001
15835,Tier2,88,5,7567.87
15836,Tier3,217,4,2815.936
15837,Tier2,69,5,6964.06
15838,Tier1,31,3,9088.412499999999
15839,Tier3,211,6,3963.152
15840,Tier1,92,3,6642.0875
15841,Tier3,240,5,3618.152
15842,Tier3,54,5,3521.264
15843,Tier3,187,3,3825.456
15844,Tier3,237,3,6128.832
15845,Tier2,190,4,7757.38
15846,Tier2,93,3,4212.09
15847,Tier3,90,4,4812.856
15848,Tier1,108,4,3821.7625
15849,Tier1,114,4,7883.8375
15850,Tier2,124,3,4713.72
15851,Tier1,92,2,6634.362499999999
15852,Tier3,60,6,4624.792
15853,Tier2,159,7,2835.57
15854,Tier2,94,3,4571.18
15855,Tier2,298,3,5481.48
15856,Tier3,200,1,3153.48
15857,Tier3,27,5,4031.6160000000004
15858,Tier1,87,7,6051.125
15859,Tier3,188,2,893.9120000000001
15860,Tier2,211,3,6256.41
15861,Tier2,227,3,6719.0
15862,Tier3,92,5,5461.336
15863,Tier1,57,2,8210.0875
15864,Tier2,206,6,6382.07
15865,Tier2,204,4,1995.22
15866,Tier1,199,1,7305.1375
15867,Tier1,8,5,689.9124999999999
15868,Tier1,25,2,1943.7875
15869,Tier2,248,3,8706.43
15870,Tier1,130,4,6508.7
15871,Tier2,205,4,5656.98
15872,Tier2,56,5,3649.28
15873,Tier3,247,3,3111.928
15874,Tier2,215,4,6167.98
15875,Tier3,149,3,3202.6560000000004
15876,Tier1,48,1,6113.175
15877,Tier3,111,5,3967.3199999999997
15878,Tier1,156,7,4472.3
15879,Tier3,117,5,3181.0080000000003
15880,Tier2,227,5,6307.29
15881,Tier2,159,1,3354.02
15882,Tier2,178,4,5185.58
15883,Tier1,167,5,8026.174999999999
15884,Tier3,189,4,3472.56
15885,Tier3,289,2,3737.3120000000004
15886,Tier1,202,7,5461.587500000001
15887,Tier3,59,5,80.0
15888,Tier1,75,7,8074.25
15889,Tier3,202,5,4764.624
15890,Tier3,57,7,3243.712
15891,Tier1,18,5,4945.425
15892,Tier2,25,4,3489.64
15893,Tier2,18,3,4844.3
15894,Tier2,119,5,4894.94
15895,Tier3,222,4,2976.6720000000005
15896,Tier2,199,5,3491.92
15897,Tier3,211,4,4232.112
15898,Tier1,115,1,10351.2875
15899,Tier2,171,5,7873.36
15900,Tier2,105,8,10125.57
15901,Tier3,173,4,1420.448
15902,Tier1,160,1,8266.1625
15903,Tier3,262,6,5153.2880000000005
15904,Tier2,282,7,5576.02
15905,Tier2,240,4,5656.73
15906,Tier2,132,4,4263.05
15907,Tier3,127,4,2073.576
15908,Tier2,193,1,4052.56
15909,Tier2,296,5,6983.05
15910,Tier2,263,3,5319.49
15911,Tier2,283,3,5573.22
15912,Tier1,235,1,5588.575
15913,Tier3,160,3,3913.92
15914,Tier2,113,1,2632.48
15915,Tier3,37,5,4090.6000000000004
15916,Tier2,130,5,4266.7
15917,Tier2,72,5,8310.17
15918,Tier2,249,4,5206.99
15919,Tier2,271,4,6137.91
15920,Tier3,140,3,6415.040000000001
15921,Tier3,280,4,4653.728
15922,Tier1,66,4,7288.975
15923,Tier3,175,4,5466.344000000001
15924,Tier2,107,2,6869.84
15925,Tier3,96,3,920.1680000000001
15926,Tier1,79,4,7447.65
15927,Tier1,118,4,5662.525000000001
15928,Tier2,125,3,1319.01
15929,Tier2,218,4,6027.62
15930,Tier3,202,4,5277.392
15931,Tier1,267,7,5062.825000000001
15932,Tier1,142,5,5194.9125
15933,Tier1,172,3,8601.074999999999
15934,Tier1,8,5,7722.200000000001
15935,Tier2,205,5,1208.69
15936,Tier2,106,2,6274.52
15937,Tier2,23,3,8681.12
15938,Tier1,26,4,8036.1125
15939,Tier1,133,5,11863.599999999999
15940,Tier1,153,4,6038.6875
15941,Tier3,242,2,3828.7440000000006
15942,Tier3,11,4,4819.384
15943,Tier3,27,3,5972.928
15944,Tier3,94,1,5449.296
15945,Tier3,22,7,3463.5519999999997
15946,Tier2,75,2,5046.51
15947,Tier2,70,3,6602.56
15948,Tier3,57,3,4488.048000000001
15949,Tier2,196,3,5641.78
15950,Tier2,146,3,7225.48
15951,Tier2,29,2,3259.32
15952,Tier3,254,4,5194.976000000001
15953,Tier3,37,2,3065.8320000000003
15954,Tier2,180,4,6057.08
15955,Tier3,43,5,4080.696
15956,Tier3,216,6,5239.040000000001
15957,Tier1,137,5,7109.475
15958,Tier3,117,6,5153.040000000001
15959,Tier3,153,6,3871.1120000000005
15960,Tier1,81,3,8729.8375
15961,Tier2,18,1,4998.33
15962,Tier2,58,8,4173.57
15963,Tier2,257,5,5111.26
15964,Tier3,177,4,4741.344
15965,Tier2,173,3,7144.66
15966,Tier2,96,6,3901.82
15967,Tier3,133,5,6862.728
15968,Tier3,134,3,5717.768
15969,Tier1,76,5,4953.5875
15970,Tier3,259,5,3822.92
15971,Tier1,145,3,6809.700000000001
15972,Tier2,130,4,5502.7
15973,Tier3,255,4,3921.7360000000003
15974,Tier3,6,4,4181.72
15975,Tier3,14,2,4805.856
15976,Tier1,290,4,2118.7625
15977,Tier1,228,5,5455.1375
15978,Tier3,69,6,6399.712
15979,Tier1,113,4,4289.125
15980,Tier1,46,3,9637.15
15981,Tier3,263,3,2854.648
15982,Tier2,115,2,5393.97
15983,Tier2,32,2,1549.99
15984,Tier1,55,5,4992.95
15985,Tier3,217,2,4455.536
15986,Tier3,129,3,4766.616000000001
15987,Tier1,273,3,4151.0625
15988,Tier2,44,2,1416.03
15989,Tier2,158,4,7576.73
15990,Tier3,162,1,4399.976000000001
15991,Tier2,298,3,6246.78
15992,Tier3,276,3,1373.04
15993,Tier2,114,4,3409.04
15994,Tier2,238,8,4765.86
15995,Tier3,181,2,3462.568
15996,Tier2,131,2,5625.91
15997,Tier3,84,7,6689.8640000000005
15998,Tier2,56,3,7726.71
15999,Tier1,86,3,7669.662499999999
16000,Tier2,298,7,3725.65
16001,Tier2,277,1,2095.59
16002,Tier2,45,2,4371.26
16003,Tier3,291,3,4649.472000000001
16004,Tier2,158,5,4226.41
16005,Tier3,236,4,2262.776
16006,Tier2,150,2,6439.59
16007,Tier1,295,6,6763.087500000001
16008,Tier1,60,3,4687.0625
16009,Tier3,34,2,5978.84
16010,Tier1,79,5,5826.625
16011,Tier1,56,4,1326.4125000000001
16012,Tier1,200,2,4447.9125
16013,Tier2,232,6,5525.35
16014,Tier2,142,3,6105.93
16015,Tier1,186,4,4288.5125
16016,Tier2,294,4,4230.83
16017,Tier2,195,3,6432.63
16018,Tier3,163,5,4183.5199999999995
16019,Tier3,196,3,4526.144
16020,Tier2,182,2,2674.68
16021,Tier2,41,2,2869.73
16022,Tier1,228,2,9516.9375
16023,Tier3,164,5,5178.280000000001
16024,Tier2,213,4,4957.33
16025,Tier2,295,5,4674.43
16026,Tier3,253,4,4200.656
16027,Tier3,189,6,3639.032
16028,Tier3,292,4,4768.872
16029,Tier3,230,2,4539.448
16030,Tier3,230,3,5485.088
16031,Tier3,12,1,5815.176
16032,Tier2,27,2,5181.75
16033,Tier3,227,6,4733.768
16034,Tier3,170,4,4387.280000000001
16035,Tier1,279,5,5539.724999999999
16036,Tier2,40,2,4641.98
16037,Tier1,181,2,8167.6875
16038,Tier3,192,6,4696.688
16039,Tier2,231,3,2732.79
16040,Tier1,63,3,5251.599999999999
16041,Tier2,261,4,5344.6
16042,Tier3,101,5,3057.168
16043,Tier2,213,7,6200.34
16044,Tier2,253,7,2870.35
16045,Tier2,265,2,6035.95
16046,Tier1,62,4,8462.6875
16047,Tier1,61,4,4978.05
16048,Tier2,174,4,7096.4
16049,Tier2,77,4,9521.69
16050,Tier2,26,6,4241.08
16051,Tier2,57,2,5184.02
16052,Tier1,61,4,6288.2375
16053,Tier3,107,4,4445.2480000000005
16054,Tier2,116,5,6365.41
16055,Tier1,265,5,10667.5875
16056,Tier1,139,3,4709.725
16057,Tier1,189,5,6255.325000000001
16058,Tier1,30,6,3108.3625
16059,Tier2,29,6,8130.88
16060,Tier3,268,4,4965.568
16061,Tier2,13,6,3990.88
16062,Tier2,224,4,5057.67
16063,Tier3,280,1,4424.416
16064,Tier2,199,3,1094.46
16065,Tier3,176,5,4338.568
16066,Tier1,174,3,6835.912499999999
16067,Tier1,116,3,7181.912499999999
16068,Tier2,175,3,4287.87
16069,Tier1,218,3,9050.625
16070,Tier3,178,3,3857.032
16071,Tier1,294,2,3129.375
16072,Tier2,72,4,7675.25
16073,Tier2,150,5,2480.59
16074,Tier1,143,6,5598.3125
16075,Tier3,223,6,4271.032
16076,Tier2,29,4,4836.17
16077,Tier3,256,3,2006.312
16078,Tier3,219,5,4045.928
16079,Tier2,169,5,8059.48
16080,Tier2,85,5,8075.65
16081,Tier2,81,4,2836.67
16082,Tier1,288,3,5642.575000000001
16083,Tier1,162,3,8910.55
16084,Tier3,178,3,5644.104
16085,Tier2,172,5,4212.55
16086,Tier1,153,4,4897.75
16087,Tier1,147,9,6553.2625
16088,Tier2,135,3,3931.04
16089,Tier1,101,2,10257.525000000001
16090,Tier2,268,1,6224.69
16091,Tier1,169,4,4902.9625
16092,Tier1,23,6,1887.9125
16093,Tier2,287,5,3287.36
16094,Tier3,20,3,1923.576
16095,Tier2,6,2,5756.41
16096,Tier3,14,7,7924.656
16097,Tier1,110,2,5479.450000000001
16098,Tier3,21,7,3536.8320000000003
16099,Tier1,208,3,5321.1625
16100,Tier3,11,5,6447.76
16101,Tier3,205,6,2452.744
16102,Tier3,50,3,3952.2160000000003
16103,Tier3,182,4,3164.1440000000002
16104,Tier2,14,5,4131.99
16105,Tier2,276,4,2364.51
16106,Tier2,261,3,2850.38
16107,Tier2,141,6,8085.68
16108,Tier1,17,6,2771.225
16109,Tier2,193,5,5991.88
16110,Tier2,148,2,3623.81
16111,Tier1,230,4,8010.5
16112,Tier2,290,2,3704.4
16113,Tier2,209,5,799.18
16114,Tier1,187,5,5999.674999999999
16115,Tier2,15,2,8474.94
16116,Tier3,52,2,2608.712
16117,Tier3,267,5,2398.216
16118,Tier2,261,3,4563.72
16119,Tier2,91,7,4079.5
16120,Tier1,36,6,4452.487499999999
16121,Tier1,147,4,7522.887500000001
16122,Tier2,96,6,6116.32
16123,Tier3,193,5,3751.328
16124,Tier3,82,3,3074.0
16125,Tier3,38,4,3996.96
16126,Tier2,152,5,6656.67
16127,Tier1,122,6,5555.962500000001
16128,Tier2,28,4,2950.43
16129,Tier2,32,4,4478.28
16130,Tier2,271,1,3589.51
16131,Tier2,247,6,4995.59
16132,Tier3,218,4,3376.2080000000005
16133,Tier3,42,4,4751.168000000001
16134,Tier2,213,5,7421.56
16135,Tier3,218,3,1875.2720000000002
16136,Tier1,133,5,4764.85
16137,Tier2,125,3,4395.23
16138,Tier1,216,3,4365.1375
16139,Tier2,165,4,5203.0
16140,Tier1,113,3,1902.4
16141,Tier1,69,6,5752.512500000001
16142,Tier3,68,2,2008.896
16143,Tier2,13,2,6487.06
16144,Tier3,36,4,4398.76
16145,Tier1,129,5,4816.175
16146,Tier1,286,6,3462.1125
16147,Tier2,113,2,8799.24
16148,Tier2,174,4,4184.87
16149,Tier2,180,6,3116.96
16150,Tier2,249,2,5003.68
16151,Tier3,260,4,5769.744000000001
16152,Tier2,290,5,5141.13
16153,Tier2,236,3,4417.46
16154,Tier2,155,5,5860.28
16155,Tier3,107,3,4921.048000000001
16156,Tier2,29,8,6932.25
16157,Tier2,145,3,5074.98
16158,Tier2,157,4,2820.31
16159,Tier2,277,7,6220.73
16160,Tier3,112,3,3585.376
16161,Tier1,31,5,8731.112500000001
16162,Tier3,143,4,6158.528
16163,Tier2,138,2,5707.68
16164,Tier2,83,1,3914.94
16165,Tier3,297,4,3895.96
16166,Tier2,228,5,6129.03
16167,Tier3,220,5,5146.432000000001
16168,Tier2,207,3,2369.66
16169,Tier1,110,6,9626.3625
16170,Tier2,169,3,7201.51
16171,Tier3,206,5,3331.472
16172,Tier3,14,7,4194.832
16173,Tier1,261,4,6178.4375
16174,Tier2,241,4,2969.34
16175,Tier2,56,8,469.31
16176,Tier2,219,3,4222.79
16177,Tier1,150,4,5370.775
16178,Tier1,265,3,6865.1375
16179,Tier3,227,4,1612.6480000000001
16180,Tier3,107,4,4059.7360000000003
16181,Tier3,216,8,6875.567999999999
16182,Tier3,52,4,7155.592000000001
16183,Tier2,293,6,4995.38
16184,Tier3,189,3,3709.6480000000006
16185,Tier2,107,6,6395.84
16186,Tier3,228,6,1704.016
16187,Tier2,285,2,6138.4
16188,Tier2,95,2,6312.61
16189,Tier3,115,4,1339.44
16190,Tier3,132,3,5201.416000000001
16191,Tier3,255,4,4900.936000000001
16192,Tier3,200,7,4329.536
16193,Tier2,157,8,5162.12
16194,Tier3,283,3,5140.384
16195,Tier3,124,4,4345.888
16196,Tier3,288,2,4909.896
16197,Tier2,268,6,5858.32
16198,Tier1,229,4,6215.1125
16199,Tier2,258,3,6256.21
16200,Tier2,161,5,4877.79
16201,Tier3,188,5,3090.392
16202,Tier2,19,5,2775.09
16203,Tier2,297,2,3679.61
16204,Tier3,124,3,6198.256
16205,Tier1,252,5,3966.8
16206,Tier2,122,2,3109.98
16207,Tier2,96,3,5421.79
16208,Tier2,40,3,6500.15
16209,Tier2,16,4,8448.76
16210,Tier3,32,6,4013.824
16211,Tier2,293,1,4428.57
16212,Tier1,79,7,7891.262500000001
16213,Tier2,83,3,3874.72
16214,Tier1,215,7,6249.5
16215,Tier2,187,7,7965.73
16216,Tier1,83,3,4895.9875
16217,Tier3,205,2,2178.568
16218,Tier2,209,5,426.14
16219,Tier1,33,4,5579.775
16220,Tier2,286,2,6757.12
16221,Tier2,27,1,3994.99
16222,Tier2,21,6,5836.62
16223,Tier2,137,3,2697.84
16224,Tier3,63,2,4904.728
16225,Tier2,148,4,6225.9
16226,Tier2,107,8,3009.71
16227,Tier3,98,2,3826.624
16228,Tier2,265,3,4588.63
16229,Tier1,286,5,7547.925
16230,Tier1,175,3,8156.862499999999
16231,Tier3,130,2,4461.664
16232,Tier3,90,6,5287.792
16233,Tier1,190,6,7506.887500000001
16234,Tier2,113,1,9001.5
16235,Tier1,6,3,1152.5875
16236,Tier2,48,2,3314.44
16237,Tier1,208,2,3860.225
16238,Tier1,110,4,8592.225
16239,Tier3,223,2,3474.352
16240,Tier2,113,6,637.38
16241,Tier1,48,3,7340.575
16242,Tier3,221,4,2072.824
16243,Tier3,95,4,3572.192
16244,Tier2,85,3,2649.27
16245,Tier3,189,1,5861.0960000000005
16246,Tier2,138,3,7943.91
16247,Tier1,48,3,8371.4125
16248,Tier1,70,6,5776.912499999999
16249,Tier2,23,3,4378.48
16250,Tier1,247,3,9386.3
16251,Tier2,252,4,5293.51
16252,Tier1,8,2,6818.525
16253,Tier2,101,8,3311.86
16254,Tier1,100,4,6540.275000000001
16255,Tier2,214,6,7724.5
16256,Tier2,240,6,4555.24
16257,Tier2,141,4,4259.75
16258,Tier2,52,2,6459.86
16259,Tier3,168,6,3017.32
16260,Tier3,199,3,5010.192
16261,Tier2,278,4,7436.42
16262,Tier2,185,4,5517.11
16263,Tier2,118,4,5238.38
16264,Tier1,66,4,4260.2375
16265,Tier1,130,4,838.1
16266,Tier2,167,5,2202.01
16267,Tier2,189,4,7806.99
16268,Tier1,144,3,3071.0874999999996
16269,Tier2,247,6,7166.58
16270,Tier1,53,2,9225.875
16271,Tier3,154,9,3504.3440000000005
16272,Tier1,94,1,4477.575
16273,Tier1,282,4,7523.5375
16274,Tier2,151,1,4926.32
16275,Tier2,57,2,4640.58
16276,Tier2,290,2,8620.33
16277,Tier2,158,5,7337.54
16278,Tier2,154,2,6328.34
16279,Tier3,65,5,5341.736000000001
16280,Tier1,77,6,6574.25
16281,Tier2,62,5,7503.19
16282,Tier3,33,3,3131.4320000000002
16283,Tier1,228,2,7289.525
16284,Tier2,57,5,4987.76
16285,Tier1,163,3,4435.825
16286,Tier1,292,1,7673.575
16287,Tier2,13,3,5698.84
16288,Tier1,41,2,6890.9375
16289,Tier1,268,6,4875.5875
16290,Tier2,72,5,6181.45
16291,Tier1,277,4,1591.6
16292,Tier3,25,2,4781.472000000001
16293,Tier3,52,3,2788.632
16294,Tier2,269,2,4729.62
16295,Tier3,256,3,2410.4320000000002
16296,Tier2,9,2,6307.06
16297,Tier3,10,4,6049.4400000000005
16298,Tier1,234,3,3521.1875
16299,Tier3,50,4,3235.48
16300,Tier3,101,3,4937.144
16301,Tier1,116,4,6076.9625
16302,Tier2,211,6,4909.26
16303,Tier3,135,5,4905.512000000001
16304,Tier2,163,5,4398.79
16305,Tier2,107,6,4436.38
16306,Tier1,139,4,4953.7875
16307,Tier1,20,3,6780.1125
16308,Tier1,96,4,6814.95
16309,Tier2,231,3,5579.5
16310,Tier2,147,4,3986.21
16311,Tier3,267,5,3347.7360000000003
16312,Tier2,116,6,4768.49
16313,Tier2,244,5,4753.33
16314,Tier1,188,4,5444.475
16315,Tier3,102,3,4405.376
