customer_id,city_tier,recency_days,frequency,monetary,segment,segment_label
16619,Tier3,0,4,2032.0,0,Champions
16620,Tier3,12,1,1203.0,3,New/Low-Value Active
16621,Tier2,68,4,963.0,3,New/Low-Value Active
16622,Tier3,9,3,1190.0,3,New/Low-Value Active
16623,Tier2,48,6,1718.0,0,Champions
16624,Tier1,258,6,3292.0,2,Dormant/Churned
16625,Tier2,34,6,2446.0,0,Champions
16626,Tier2,132,3,1904.0,2,Dormant/Churned
16627,Tier3,52,3,3820.0,0,Champions
16628,Tier3,53,1,365.0,3,New/Low-Value Active
16629,Tier2,9,4,633.0,3,New/Low-Value Active
16630,Tier2,107,4,3423.0,2,Dormant/Churned
16631,Tier3,62,1,590.0,3,New/Low-Value Active
16632,Tier3,12,1,530.0,3,New/Low-Value Active
16633,Tier1,39,3,2252.0,3,New/Low-Value Active
16634,Tier1,3,4,959.0,3,New/Low-Value Active
16635,Tier2,66,1,209.0,3,New/Low-Value Active
16636,Tier3,23,4,1959.0,0,Champions
16637,Tier2,76,8,7200.0,1,At-Risk High-Value
16638,Tier2,19,5,5562.0,0,Champions
16639,Tier3,4,3,1283.0,3,New/Low-Value Active
16640,Tier3,78,3,984.0,3,New/Low-Value Active
16641,Tier1,18,9,1814.0,0,Champions
16642,Tier3,76,4,968.0,2,Dormant/Churned
16643,Tier2,55,5,8258.0,1,At-Risk High-Value
16644,Tier2,46,7,4602.0,0,Champions
16645,Tier2,0,3,1972.0,3,New/Low-Value Active
16646,Tier3,15,6,2018.0,0,Champions
16647,Tier3,15,2,294.0,3,New/Low-Value Active
16648,Tier3,77,0,0.0,3,New/Low-Value Active
16649,Tier1,34,4,1937.0,0,Champions
16650,Tier3,166,0,0.0,2,Dormant/Churned
16651,Tier2,16,7,2482.0,0,Champions
16652,Tier3,26,3,548.0,3,New/Low-Value Active
16653,Tier1,19,6,2926.0,0,Champions
16654,Tier1,11,8,5918.0,1,At-Risk High-Value
16655,Tier3,45,1,1589.0,3,New/Low-Value Active
16656,Tier1,91,10,9131.0,1,At-Risk High-Value
16657,Tier2,119,3,1692.0,2,Dormant/Churned
16658,Tier3,8,6,284.0,0,Champions
16659,Tier1,31,7,5596.0,1,At-Risk High-Value
16660,Tier2,154,3,1182.0,2,Dormant/Churned
16661,Tier2,18,2,1191.0,3,New/Low-Value Active
16662,Tier2,35,5,577.0,0,Champions
16663,Tier2,35,5,978.0,0,Champions
16664,Tier2,64,3,4466.0,0,Champions
16665,Tier2,28,5,4323.0,0,Champions
16666,Tier2,1,6,2227.0,0,Champions
16667,Tier1,42,6,4902.0,0,Champions
16668,Tier2,15,5,1905.0,0,Champions
16669,Tier3,6,1,427.0,3,New/Low-Value Active
16670,Tier2,25,7,2420.0,0,Champions
16671,Tier2,2,7,2367.0,0,Champions
16672,Tier1,10,7,1955.0,0,Champions
16673,Tier3,52,2,1466.0,3,New/Low-Value Active
16674,Tier3,40,3,363.0,3,New/Low-Value Active
16675,Tier2,40,8,1449.0,0,Champions
16676,Tier1,48,5,1170.0,0,Champions
16677,Tier3,41,3,1774.0,3,New/Low-Value Active
16678,Tier3,144,3,2158.0,2,Dormant/Churned
16679,Tier1,21,5,2797.0,0,Champions
16680,Tier3,47,1,532.0,3,New/Low-Value Active
16681,Tier2,4,5,3603.0,0,Champions
16682,Tier1,89,9,2703.0,0,Champions
16683,Tier2,31,4,1638.0,0,Champions
16684,Tier1,3,4,2264.0,0,Champions
16685,Tier2,21,2,3189.0,3,New/Low-Value Active
16686,Tier3,54,2,414.0,3,New/Low-Value Active
16687,Tier3,18,1,237.0,3,New/Low-Value Active
16688,Tier2,113,8,1631.0,2,Dormant/Churned
16689,Tier3,41,4,321.0,3,New/Low-Value Active
16690,Tier2,43,5,7528.0,1,At-Risk High-Value
16691,Tier2,70,2,353.0,3,New/Low-Value Active
16692,Tier3,57,6,2261.0,0,Champions
16693,Tier3,69,5,420.0,0,Champions
16694,Tier1,7,10,10373.0,1,At-Risk High-Value
16695,Tier1,2,5,545.0,0,Champions
16696,Tier2,82,3,946.0,2,Dormant/Churned
16697,Tier2,0,3,1431.0,3,New/Low-Value Active
16698,Tier3,121,1,863.0,2,Dormant/Churned
16699,Tier1,15,8,1393.0,0,Champions
16700,Tier3,8,0,0.0,3,New/Low-Value Active
16701,Tier2,44,5,3195.0,0,Champions
16702,Tier2,2,8,4856.0,1,At-Risk High-Value
16703,Tier3,78,6,2523.0,0,Champions
16704,Tier2,56,5,2388.0,0,Champions
16705,Tier2,11,6,4337.0,0,Champions
16706,Tier1,53,8,4912.0,1,At-Risk High-Value
16707,Tier3,7,5,6590.0,1,At-Risk High-Value
16708,Tier3,42,2,851.0,3,New/Low-Value Active
16709,Tier3,160,3,327.0,2,Dormant/Churned
16710,Tier3,43,6,931.0,0,Champions
16711,Tier2,52,5,4392.0,0,Champions
16712,Tier1,31,4,3166.0,0,Champions
16713,Tier3,29,3,1152.0,3,New/Low-Value Active
16714,Tier1,5,6,260.0,0,Champions
16715,Tier2,20,11,162.0,0,Champions
16716,Tier2,14,7,1925.0,0,Champions
16717,Tier3,6,1,652.0,3,New/Low-Value Active
16718,Tier3,64,4,1314.0,3,New/Low-Value Active
16719,Tier2,46,7,4862.0,0,Champions
16720,Tier3,64,2,1146.0,3,New/Low-Value Active
16721,Tier3,41,5,839.0,0,Champions
16722,Tier1,10,8,1185.0,0,Champions
16723,Tier2,21,4,349.0,3,New/Low-Value Active
16724,Tier2,11,4,362.0,3,New/Low-Value Active
16725,Tier2,45,5,3182.0,0,Champions
16726,Tier3,5,3,1680.0,3,New/Low-Value Active
16727,Tier2,38,5,5621.0,0,Champions
16728,Tier1,24,5,3149.0,0,Champions
16729,Tier2,15,2,741.0,3,New/Low-Value Active
16730,Tier1,8,4,2066.0,0,Champions
16731,Tier3,66,2,1040.0,3,New/Low-Value Active
16732,Tier3,55,5,1109.0,0,Champions
16733,Tier2,39,4,388.0,3,New/Low-Value Active
16734,Tier1,0,7,3645.0,0,Champions
16735,Tier2,45,1,327.0,3,New/Low-Value Active
16736,Tier3,0,6,2543.0,0,Champions
16737,Tier3,62,3,833.0,3,New/Low-Value Active
16738,Tier2,131,4,3909.0,2,Dormant/Churned
16739,Tier2,110,5,3767.0,2,Dormant/Churned
16740,Tier3,51,3,1037.0,3,New/Low-Value Active
16741,Tier1,36,6,1670.0,0,Champions
16742,Tier2,20,3,577.0,3,New/Low-Value Active
16743,Tier2,43,6,4547.0,0,Champions
16744,Tier3,19,1,207.0,3,New/Low-Value Active
16745,Tier2,74,4,214.0,3,New/Low-Value Active
16746,Tier2,28,2,648.0,3,New/Low-Value Active
16747,Tier3,22,4,1283.0,3,New/Low-Value Active
16748,Tier2,140,6,704.0,2,Dormant/Churned
16749,Tier3,107,4,1335.0,2,Dormant/Churned
16750,Tier2,12,4,821.0,3,New/Low-Value Active
16751,Tier2,36,6,9077.0,1,At-Risk High-Value
16752,Tier3,2,5,980.0,0,Champions
16753,Tier1,2,6,3560.0,0,Champions
16754,Tier3,30,4,3042.0,0,Champions
16755,Tier1,4,4,1714.0,0,Champions
16756,Tier2,89,3,1786.0,2,Dormant/Churned
16757,Tier2,15,1,624.0,3,New/Low-Value Active
16758,Tier3,56,4,1546.0,3,New/Low-Value Active
16759,Tier2,6,6,7977.0,1,At-Risk High-Value
16760,Tier2,0,6,4396.0,0,Champions
16761,Tier1,70,6,5668.0,1,At-Risk High-Value
16762,Tier2,30,6,1149.0,0,Champions
16763,Tier3,36,2,1660.0,3,New/Low-Value Active
16764,Tier3,39,6,385.0,0,Champions
16765,Tier3,56,3,2635.0,3,New/Low-Value Active
16766,Tier3,4,0,0.0,3,New/Low-Value Active
16767,Tier3,42,3,489.0,3,New/Low-Value Active
16768,Tier2,22,4,4653.0,0,Champions
16769,Tier3,32,2,456.0,3,New/Low-Value Active
16770,Tier3,18,1,108.0,3,New/Low-Value Active
16771,Tier3,5,4,5780.0,0,Champions
16772,Tier3,35,1,884.0,3,New/Low-Value Active
16773,Tier1,30,1,618.0,3,New/Low-Value Active
16774,Tier1,1,6,878.0,0,Champions
16775,Tier3,31,4,1305.0,3,New/Low-Value Active
16776,Tier2,119,4,4402.0,2,Dormant/Churned
16777,Tier3,91,3,673.0,2,Dormant/Churned
16778,Tier3,6,4,1662.0,0,Champions
16779,Tier3,1,4,531.0,3,New/Low-Value Active
16780,Tier3,64,1,516.0,3,New/Low-Value Active
16781,Tier2,22,7,2185.0,0,Champions
16782,Tier1,11,4,1473.0,3,New/Low-Value Active
16783,Tier1,175,2,318.0,2,Dormant/Churned
16784,Tier1,146,9,1284.0,2,Dormant/Churned
16785,Tier3,17,2,815.0,3,New/Low-Value Active
16786,Tier2,13,1,435.0,3,New/Low-Value Active
16787,Tier2,37,10,4416.0,1,At-Risk High-Value
16788,Tier2,128,2,87.0,2,Dormant/Churned
16789,Tier2,8,0,0.0,3,New/Low-Value Active
16790,Tier2,21,6,7196.0,1,At-Risk High-Value
16791,Tier2,60,2,49.0,3,New/Low-Value Active
16792,Tier3,0,3,1426.0,3,New/Low-Value Active
16793,Tier2,41,4,679.0,3,New/Low-Value Active
16794,Tier2,68,7,5493.0,1,At-Risk High-Value
16795,Tier1,22,7,2896.0,0,Champions
16796,Tier3,2,2,285.0,3,New/Low-Value Active
16797,Tier3,61,3,382.0,3,New/Low-Value Active
16798,Tier3,169,1,523.0,2,Dormant/Churned
16799,Tier1,46,3,1075.0,3,New/Low-Value Active
16800,Tier2,17,6,1613.0,0,Champions
16801,Tier2,84,6,2842.0,0,Champions
16802,Tier2,19,2,1729.0,3,New/Low-Value Active
16803,Tier2,5,3,883.0,3,New/Low-Value Active
16804,Tier2,3,3,2375.0,3,New/Low-Value Active
16805,Tier3,35,6,2798.0,0,Champions
16806,Tier3,27,6,4170.0,0,Champions
16807,Tier3,1,3,1333.0,3,New/Low-Value Active
16808,Tier1,27,10,3990.0,1,At-Risk High-Value
16809,Tier2,1,6,1871.0,0,Champions
16810,Tier3,21,5,114.0,0,Champions
16811,Tier3,0,1,66.0,3,New/Low-Value Active
16812,Tier3,120,3,922.0,2,Dormant/Churned
16813,Tier2,22,6,1810.0,0,Champions
16814,Tier3,35,3,63.0,3,New/Low-Value Active
16815,Tier3,55,4,2133.0,0,Champions
16816,Tier3,32,1,925.0,3,New/Low-Value Active
16817,Tier3,7,1,138.0,3,New/Low-Value Active
16818,Tier1,95,5,503.0,2,Dormant/Churned
16819,Tier1,29,11,6845.0,1,At-Risk High-Value
16820,Tier3,32,2,250.0,3,New/Low-Value Active
16821,Tier1,30,4,4110.0,0,Champions
16822,Tier3,3,0,0.0,3,New/Low-Value Active
16823,Tier2,161,2,2891.0,2,Dormant/Churned
16824,Tier3,7,0,0.0,3,New/Low-Value Active
16825,Tier1,32,9,2772.0,0,Champions
16826,Tier2,58,4,1171.0,3,New/Low-Value Active
16827,Tier3,29,2,1037.0,3,New/Low-Value Active
16828,Tier1,15,5,1833.0,0,Champions
16829,Tier1,103,10,5498.0,1,At-Risk High-Value
16830,Tier1,55,9,4591.0,1,At-Risk High-Value
16831,Tier3,29,2,314.0,3,New/Low-Value Active
16832,Tier2,1,3,488.0,3,New/Low-Value Active
16833,Tier3,52,3,1247.0,3,New/Low-Value Active
16834,Tier2,38,7,957.0,0,Champions
16835,Tier2,28,3,902.0,3,New/Low-Value Active
16836,Tier3,37,0,0.0,3,New/Low-Value Active
16837,Tier1,15,5,3025.0,0,Champions
16838,Tier3,44,3,1172.0,3,New/Low-Value Active
16839,Tier2,26,5,3633.0,0,Champions
16840,Tier3,52,1,717.0,3,New/Low-Value Active
16841,Tier2,39,5,2426.0,0,Champions
16842,Tier3,58,3,1543.0,3,New/Low-Value Active
16843,Tier3,113,6,3296.0,2,Dormant/Churned
16844,Tier3,26,3,1497.0,3,New/Low-Value Active
16845,Tier1,2,5,3682.0,0,Champions
16846,Tier2,49,2,247.0,3,New/Low-Value Active
16847,Tier2,2,3,677.0,3,New/Low-Value Active
16848,Tier1,67,9,5363.0,1,At-Risk High-Value
16849,Tier3,21,7,2580.0,0,Champions
16850,Tier1,27,5,3295.0,0,Champions
16851,Tier2,66,5,4312.0,0,Champions
16852,Tier3,68,5,849.0,0,Champions
16853,Tier2,28,2,1359.0,3,New/Low-Value Active
16854,Tier3,87,3,209.0,2,Dormant/Churned
16855,Tier3,72,2,915.0,3,New/Low-Value Active
16856,Tier2,103,2,1754.0,2,Dormant/Churned
16857,Tier3,42,2,1111.0,3,New/Low-Value Active
16858,Tier2,11,7,3313.0,0,Champions
16859,Tier3,15,4,2315.0,0,Champions
16860,Tier3,9,8,717.0,0,Champions
16861,Tier2,68,3,3950.0,0,Champions
16862,Tier3,43,1,190.0,3,New/Low-Value Active
16863,Tier2,181,4,1200.0,2,Dormant/Churned
16864,Tier3,42,4,549.0,3,New/Low-Value Active
16865,Tier1,55,4,558.0,3,New/Low-Value Active
16866,Tier2,42,5,647.0,0,Champions
16867,Tier3,67,3,1847.0,3,New/Low-Value Active
16868,Tier2,10,2,783.0,3,New/Low-Value Active
16869,Tier3,44,3,1385.0,3,New/Low-Value Active
16870,Tier1,0,6,2448.0,0,Champions
16871,Tier2,87,4,818.0,2,Dormant/Churned
16872,Tier3,23,8,3017.0,0,Champions
16873,Tier3,69,4,825.0,3,New/Low-Value Active
16874,Tier1,14,11,3232.0,0,Champions
16875,Tier3,0,1,518.0,3,New/Low-Value Active
16876,Tier2,68,1,72.0,3,New/Low-Value Active
16877,Tier2,114,3,689.0,2,Dormant/Churned
16878,Tier3,38,2,1442.0,3,New/Low-Value Active
16879,Tier3,85,1,922.0,3,New/Low-Value Active
16880,Tier3,4,4,1977.0,0,Champions
16881,Tier3,3,2,274.0,3,New/Low-Value Active
16882,Tier1,121,4,987.0,2,Dormant/Churned
16883,Tier2,10,6,2518.0,0,Champions
16884,Tier1,48,5,5309.0,0,Champions
16885,Tier3,3,3,453.0,3,New/Low-Value Active
16886,Tier2,33,4,4333.0,0,Champions
16887,Tier3,58,3,1545.0,3,New/Low-Value Active
16888,Tier3,27,4,657.0,3,New/Low-Value Active
16889,Tier1,2,8,725.0,0,Champions
16890,Tier3,8,2,721.0,3,New/Low-Value Active
16891,Tier1,4,5,9145.0,1,At-Risk High-Value
16892,Tier3,18,3,1670.0,3,New/Low-Value Active
16893,Tier3,47,7,1332.0,0,Champions
16894,Tier1,46,3,2638.0,3,New/Low-Value Active
16895,Tier2,111,3,3318.0,2,Dormant/Churned
16896,Tier3,60,6,4939.0,0,Champions
16897,Tier2,95,1,814.0,2,Dormant/Churned
16898,Tier3,133,6,1378.0,2,Dormant/Churned
16899,Tier1,57,8,3268.0,0,Champions
16900,Tier2,34,5,1722.0,0,Champions
16901,Tier2,20,4,1939.0,0,Champions
16902,Tier1,12,5,2751.0,0,Champions
16903,Tier1,14,3,2206.0,3,New/Low-Value Active
16904,Tier2,47,3,534.0,3,New/Low-Value Active
16905,Tier1,18,9,3413.0,0,Champions
16906,Tier3,51,5,2815.0,0,Champions
16907,Tier2,12,6,6900.0,1,At-Risk High-Value
16908,Tier2,10,0,0.0,3,New/Low-Value Active
16909,Tier3,158,3,913.0,2,Dormant/Churned
16910,Tier2,104,5,4254.0,2,Dormant/Churned
16911,Tier2,62,2,1363.0,3,New/Low-Value Active
16912,Tier2,3,5,2857.0,0,Champions
16913,Tier3,13,0,0.0,3,New/Low-Value Active
16914,Tier1,29,10,3260.0,0,Champions
16915,Tier3,19,3,680.0,3,New/Low-Value Active
16916,Tier3,2,2,1856.0,3,New/Low-Value Active
16917,Tier2,44,5,5883.0,1,At-Risk High-Value
16918,Tier3,21,1,943.0,3,New/Low-Value Active
16919,Tier3,43,7,4187.0,0,Champions
16920,Tier2,33,6,608.0,0,Champions
16921,Tier3,0,4,206.0,3,New/Low-Value Active
16922,Tier3,3,5,2266.0,0,Champions
16923,Tier3,31,1,874.0,3,New/Low-Value Active
16924,Tier3,8,3,1676.0,3,New/Low-Value Active
16925,Tier2,24,2,658.0,3,New/Low-Value Active
16926,Tier3,32,3,1363.0,3,New/Low-Value Active
16927,Tier3,70,2,455.0,3,New/Low-Value Active
16928,Tier3,11,0,0.0,3,New/Low-Value Active
16929,Tier3,40,4,762.0,3,New/Low-Value Active
16930,Tier1,15,9,11820.0,1,At-Risk High-Value
16931,Tier3,44,3,650.0,3,New/Low-Value Active
16932,Tier3,34,1,1036.0,3,New/Low-Value Active
16933,Tier1,18,5,2724.0,0,Champions
16934,Tier3,33,3,429.0,3,New/Low-Value Active
16935,Tier2,24,3,913.0,3,New/Low-Value Active
16936,Tier2,18,8,8303.0,1,At-Risk High-Value
16937,Tier3,0,2,2228.0,3,New/Low-Value Active
16938,Tier2,46,4,1510.0,3,New/Low-Value Active
16939,Tier1,37,7,2098.0,0,Champions
16940,Tier3,14,5,1771.0,0,Champions
16941,Tier2,22,9,2847.0,0,Champions
16942,Tier3,87,1,158.0,3,New/Low-Value Active
16943,Tier3,14,2,1008.0,3,New/Low-Value Active
16944,Tier3,24,6,3969.0,0,Champions
16945,Tier2,3,5,1109.0,0,Champions
16946,Tier2,63,5,3579.0,0,Champions
16947,Tier3,13,3,454.0,3,New/Low-Value Active
16948,Tier2,25,5,6419.0,1,At-Risk High-Value
16949,Tier3,41,5,1730.0,0,Champions
16950,Tier2,3,3,1729.0,3,New/Low-Value Active
16951,Tier3,25,0,0.0,3,New/Low-Value Active
16952,Tier2,8,5,4585.0,0,Champions
16953,Tier3,13,3,671.0,3,New/Low-Value Active
16954,Tier2,0,7,3018.0,0,Champions
16955,Tier3,17,0,0.0,3,New/Low-Value Active
16956,Tier2,94,3,488.0,2,Dormant/Churned
16957,Tier3,27,2,207.0,3,New/Low-Value Active
16958,Tier1,52,5,1026.0,0,Champions
16959,Tier3,54,1,451.0,3,New/Low-Value Active
16960,Tier3,129,2,74.0,2,Dormant/Churned
16961,Tier1,81,7,6804.0,1,At-Risk High-Value
16962,Tier3,2,3,970.0,3,New/Low-Value Active
16963,Tier3,4,3,1754.0,3,New/Low-Value Active
16964,Tier3,64,2,200.0,3,New/Low-Value Active
16965,Tier1,29,5,2509.0,0,Champions
16966,Tier2,0,3,1639.0,3,New/Low-Value Active
16967,Tier3,85,5,314.0,2,Dormant/Churned
16968,Tier1,10,5,2002.0,0,Champions
16969,Tier3,32,3,923.0,3,New/Low-Value Active
16970,Tier1,32,5,2497.0,0,Champions
16971,Tier3,57,6,1762.0,0,Champions
16972,Tier1,108,1,982.0,2,Dormant/Churned
16973,Tier2,69,4,298.0,3,New/Low-Value Active
16974,Tier3,5,4,3613.0,0,Champions
16975,Tier2,14,3,1633.0,3,New/Low-Value Active
16976,Tier2,57,3,659.0,3,New/Low-Value Active
16977,Tier2,33,4,3408.0,0,Champions
16978,Tier3,6,2,456.0,3,New/Low-Value Active
16979,Tier3,56,6,555.0,0,Champions
16980,Tier2,27,6,2702.0,0,Champions
16981,Tier2,3,4,3326.0,0,Champions
16982,Tier3,85,4,501.0,2,Dormant/Churned
16983,Tier2,28,3,404.0,3,New/Low-Value Active
16984,Tier2,21,3,1128.0,3,New/Low-Value Active
16985,Tier2,16,6,526.0,0,Champions
16986,Tier2,23,7,1153.0,0,Champions
16987,Tier3,19,3,1944.0,3,New/Low-Value Active
16988,Tier3,36,0,0.0,3,New/Low-Value Active
16989,Tier3,2,2,2044.0,3,New/Low-Value Active
16990,Tier3,32,5,1258.0,0,Champions
16991,Tier3,72,8,7359.0,1,At-Risk High-Value
16992,Tier3,129,0,0.0,2,Dormant/Churned
16993,Tier2,108,4,2929.0,2,Dormant/Churned
16994,Tier3,259,6,4856.0,2,Dormant/Churned
16995,Tier2,13,3,3741.0,0,Champions
16996,Tier3,17,3,3945.0,0,Champions
16997,Tier2,80,5,1257.0,2,Dormant/Churned
16998,Tier3,161,5,1529.0,2,Dormant/Churned
16999,Tier2,10,5,224.0,0,Champions
17000,Tier2,7,3,2467.0,3,New/Low-Value Active
17001,Tier3,5,3,2084.0,3,New/Low-Value Active
17002,Tier3,55,4,552.0,3,New/Low-Value Active
17003,Tier3,35,4,1625.0,0,Champions
17004,Tier2,9,5,748.0,0,Champions
17005,Tier3,12,1,362.0,3,New/Low-Value Active
17006,Tier2,52,7,4099.0,0,Champions
17007,Tier1,21,4,2854.0,0,Champions
17008,Tier2,13,10,7902.0,1,At-Risk High-Value
17009,Tier3,24,4,1311.0,3,New/Low-Value Active
17010,Tier3,62,5,2907.0,0,Champions
17011,Tier1,4,3,413.0,3,New/Low-Value Active
17012,Tier3,2,0,0.0,3,New/Low-Value Active
17013,Tier1,24,8,3003.0,0,Champions
17014,Tier3,31,3,902.0,3,New/Low-Value Active
17015,Tier2,37,1,136.0,3,New/Low-Value Active
17016,Tier2,90,4,2405.0,2,Dormant/Churned
17017,Tier3,35,4,1227.0,3,New/Low-Value Active
17018,Tier3,33,3,1748.0,3,New/Low-Value Active
17019,Tier1,168,7,332.0,2,Dormant/Churned
17020,Tier3,22,5,2826.0,0,Champions
17021,Tier2,39,3,1997.0,3,New/Low-Value Active
17022,Tier2,5,4,1308.0,3,New/Low-Value Active
17023,Tier2,16,2,989.0,3,New/Low-Value Active
17024,Tier1,9,4,1345.0,3,New/Low-Value Active
17025,Tier3,24,1,279.0,3,New/Low-Value Active
17026,Tier2,126,3,3482.0,2,Dormant/Churned
17027,Tier3,6,1,257.0,3,New/Low-Value Active
17028,Tier3,14,2,1333.0,3,New/Low-Value Active
17029,Tier3,25,4,788.0,3,New/Low-Value Active
17030,Tier3,56,7,1579.0,0,Champions
17031,Tier3,6,2,494.0,3,New/Low-Value Active
17032,Tier2,29,5,206.0,0,Champions
17033,Tier2,23,3,1371.0,3,New/Low-Value Active
17034,Tier3,114,4,1201.0,2,Dormant/Churned
17035,Tier2,19,3,2713.0,3,New/Low-Value Active
17036,Tier2,20,3,600.0,3,New/Low-Value Active
17037,Tier3,71,1,930.0,3,New/Low-Value Active
17038,Tier3,32,6,1641.0,0,Champions
17039,Tier3,15,1,305.0,3,New/Low-Value Active
17040,Tier1,57,7,3260.0,0,Champions
17041,Tier2,40,5,2878.0,0,Champions
17042,Tier2,24,7,1901.0,0,Champions
17043,Tier2,13,11,3502.0,0,Champions
17044,Tier2,209,3,2301.0,2,Dormant/Churned
17045,Tier2,17,2,1110.0,3,New/Low-Value Active
17046,Tier3,58,5,1889.0,0,Champions
17047,Tier3,36,3,1841.0,3,New/Low-Value Active
17048,Tier2,57,4,3758.0,0,Champions
17049,Tier2,2,7,1119.0,0,Champions
17050,Tier1,103,7,2552.0,2,Dormant/Churned
17051,Tier3,38,3,2247.0,3,New/Low-Value Active
17052,Tier3,70,2,815.0,3,New/Low-Value Active
17053,Tier3,40,5,5282.0,0,Champions
17054,Tier3,48,1,633.0,3,New/Low-Value Active
17055,Tier3,43,5,3156.0,0,Champions
17056,Tier1,42,5,3395.0,0,Champions
17057,Tier3,64,0,0.0,3,New/Low-Value Active
17058,Tier3,10,3,1423.0,3,New/Low-Value Active
17059,Tier3,49,4,930.0,3,New/Low-Value Active
17060,Tier2,32,1,469.0,3,New/Low-Value Active
17061,Tier2,86,3,602.0,2,Dormant/Churned
17062,Tier1,93,4,4455.0,2,Dormant/Churned
17063,Tier1,7,2,927.0,3,New/Low-Value Active
17064,Tier3,164,5,1711.0,2,Dormant/Churned
17065,Tier3,33,4,2155.0,0,Champions
17066,Tier3,67,2,1068.0,3,New/Low-Value Active
17067,Tier2,22,4,1994.0,0,Champions
17068,Tier3,95,2,169.0,2,Dormant/Churned
17069,Tier3,37,3,502.0,3,New/Low-Value Active
17070,Tier2,30,4,773.0,3,New/Low-Value Active
17071,Tier3,24,4,1529.0,3,New/Low-Value Active
17072,Tier1,38,8,829.0,0,Champions
17073,Tier2,39,2,762.0,3,New/Low-Value Active
17074,Tier1,62,4,3974.0,0,Champions
17075,Tier1,114,9,7543.0,1,At-Risk High-Value
17076,Tier1,12,5,4911.0,0,Champions
17077,Tier3,13,5,175.0,0,Champions
17078,Tier3,25,1,315.0,3,New/Low-Value Active
17079,Tier3,38,0,0.0,3,New/Low-Value Active
17080,Tier1,22,5,1505.0,0,Champions
17081,Tier2,82,5,797.0,2,Dormant/Churned
17082,Tier2,17,2,1893.0,3,New/Low-Value Active
17083,Tier2,64,4,856.0,3,New/Low-Value Active
17084,Tier3,22,0,0.0,3,New/Low-Value Active
17085,Tier3,125,3,671.0,2,Dormant/Churned
17086,Tier2,8,7,2761.0,0,Champions
17087,Tier2,120,7,4743.0,2,Dormant/Churned
17088,Tier3,105,3,1431.0,2,Dormant/Churned
17089,Tier2,114,3,1148.0,2,Dormant/Churned
17090,Tier2,23,0,0.0,3,New/Low-Value Active
17091,Tier2,32,5,1057.0,0,Champions
17092,Tier3,7,4,1592.0,0,Champions
17093,Tier3,42,2,180.0,3,New/Low-Value Active
17094,Tier1,14,8,5403.0,1,At-Risk High-Value
17095,Tier3,0,6,3822.0,0,Champions
17096,Tier3,68,5,1402.0,0,Champions
17097,Tier2,52,7,3933.0,0,Champions
17098,Tier1,77,7,3244.0,0,Champions
17099,Tier3,52,3,849.0,3,New/Low-Value Active
17100,Tier3,48,2,1500.0,3,New/Low-Value Active
17101,Tier3,130,2,1037.0,2,Dormant/Churned
17102,Tier3,69,4,6855.0,1,At-Risk High-Value
17103,Tier2,58,7,3677.0,0,Champions
17104,Tier2,57,5,3981.0,0,Champions
17105,Tier3,80,5,1377.0,0,Champions
17106,Tier2,20,4,4491.0,0,Champions
17107,Tier2,27,2,321.0,3,New/Low-Value Active
17108,Tier2,143,3,830.0,2,Dormant/Churned
17109,Tier3,3,7,1211.0,0,Champions
17110,Tier2,11,3,704.0,3,New/Low-Value Active
17111,Tier1,107,10,6969.0,1,At-Risk High-Value
17112,Tier2,64,7,3991.0,0,Champions
17113,Tier1,13,9,2132.0,0,Champions
17114,Tier3,18,2,1237.0,3,New/Low-Value Active
17115,Tier2,41,8,2054.0,0,Champions
17116,Tier2,6,6,4968.0,0,Champions
17117,Tier3,50,4,2878.0,0,Champions
17118,Tier1,86,5,2770.0,2,Dormant/Churned
17119,Tier1,3,4,1432.0,3,New/Low-Value Active
17120,Tier2,79,5,6644.0,1,At-Risk High-Value
17121,Tier1,41,1,625.0,3,New/Low-Value Active
17122,Tier2,1,4,894.0,3,New/Low-Value Active
17123,Tier1,6,2,1864.0,3,New/Low-Value Active
17124,Tier1,81,4,1199.0,2,Dormant/Churned
17125,Tier3,57,4,567.0,3,New/Low-Value Active
17126,Tier3,117,4,1795.0,2,Dormant/Churned
17127,Tier3,39,4,2367.0,0,Champions
17128,Tier2,164,6,3009.0,2,Dormant/Churned
17129,Tier2,102,3,1077.0,2,Dormant/Churned
17130,Tier3,38,1,130.0,3,New/Low-Value Active
17131,Tier3,48,0,0.0,3,New/Low-Value Active
17132,Tier2,256,3,621.0,2,Dormant/Churned
17133,Tier3,1,4,2477.0,0,Champions
17134,Tier1,46,7,2721.0,0,Champions
17135,Tier3,96,4,1779.0,2,Dormant/Churned
17136,Tier2,22,2,1955.0,3,New/Low-Value Active
17137,Tier3,78,3,829.0,3,New/Low-Value Active
17138,Tier3,70,4,3381.0,0,Champions
17139,Tier2,26,4,3377.0,0,Champions
17140,Tier1,8,4,4503.0,0,Champions
17141,Tier3,20,3,1367.0,3,New/Low-Value Active
17142,Tier3,270,3,1061.0,2,Dormant/Churned
17143,Tier3,31,4,1886.0,0,Champions
17144,Tier3,84,4,2340.0,2,Dormant/Churned
17145,Tier2,3,5,2319.0,0,Champions
17146,Tier1,33,8,11990.0,1,At-Risk High-Value
17147,Tier2,145,3,1731.0,2,Dormant/Churned
17148,Tier3,35,4,1366.0,3,New/Low-Value Active
17149,Tier2,3,3,998.0,3,New/Low-Value Active
